item_id	status	successor_location	evidence	rationale
api:engine-rs/crates/protocol/protocol-voxel-conversion/src/lib.rs:36:VOXEL_CONVERSION_MESH_IMPORT_MAX_ASSET_ID_BYTES	adapted	rust/crates/voxel-convert/src/source.rs rust/crates/voxel-convert/src/planning.rs rust/crates/voxel-convert/src/material.rs rust/crates/voxel-convert/src/query.rs	rust/crates/voxel-convert/tests/conversion_authority.rs	Item VOXEL_CONVERSION_MESH_IMPORT_MAX_ASSET_ID_BYTES is explicitly adapted. Source identities and metadata, plan/preview/apply requests and receipts, texture sampling, fit/origin/transform settings, and bounded model info/window readouts remain as strict serde models; evidence artifacts, global diagnostic tables, runtime dispatch, session hashes, and replay hashes are obsolete.
api:engine-rs/crates/protocol/protocol-voxel-conversion/src/lib.rs:39:VOXEL_CONVERSION_MESH_IMPORT_MAX_SOURCE_PATH_BYTES	adapted	rust/crates/voxel-convert/src/source.rs rust/crates/voxel-convert/src/planning.rs rust/crates/voxel-convert/src/material.rs rust/crates/voxel-convert/src/query.rs	rust/crates/voxel-convert/tests/conversion_authority.rs	Item VOXEL_CONVERSION_MESH_IMPORT_MAX_SOURCE_PATH_BYTES is explicitly adapted. Source identities and metadata, plan/preview/apply requests and receipts, texture sampling, fit/origin/transform settings, and bounded model info/window readouts remain as strict serde models; evidence artifacts, global diagnostic tables, runtime dispatch, session hashes, and replay hashes are obsolete.
api:engine-rs/crates/protocol/protocol-voxel-conversion/src/lib.rs:42:VOXEL_CONVERSION_MESH_IMPORT_MAX_PRIMITIVE_BYTES	adapted	rust/crates/voxel-convert/src/source.rs rust/crates/voxel-convert/src/planning.rs rust/crates/voxel-convert/src/material.rs rust/crates/voxel-convert/src/query.rs	rust/crates/voxel-convert/tests/conversion_authority.rs	Item VOXEL_CONVERSION_MESH_IMPORT_MAX_PRIMITIVE_BYTES is explicitly adapted. Source identities and metadata, plan/preview/apply requests and receipts, texture sampling, fit/origin/transform settings, and bounded model info/window readouts remain as strict serde models; evidence artifacts, global diagnostic tables, runtime dispatch, session hashes, and replay hashes are obsolete.
api:engine-rs/crates/protocol/protocol-voxel-conversion/src/lib.rs:45:VOXEL_CONVERSION_MESH_IMPORT_MAX_VERTICES	adapted	rust/crates/voxel-convert/src/source.rs rust/crates/voxel-convert/src/planning.rs rust/crates/voxel-convert/src/material.rs rust/crates/voxel-convert/src/query.rs	rust/crates/voxel-convert/tests/conversion_authority.rs	Item VOXEL_CONVERSION_MESH_IMPORT_MAX_VERTICES is explicitly adapted. Source identities and metadata, plan/preview/apply requests and receipts, texture sampling, fit/origin/transform settings, and bounded model info/window readouts remain as strict serde models; evidence artifacts, global diagnostic tables, runtime dispatch, session hashes, and replay hashes are obsolete.
api:engine-rs/crates/protocol/protocol-voxel-conversion/src/lib.rs:48:VOXEL_CONVERSION_MESH_IMPORT_MAX_INDICES	adapted	rust/crates/voxel-convert/src/source.rs rust/crates/voxel-convert/src/planning.rs rust/crates/voxel-convert/src/material.rs rust/crates/voxel-convert/src/query.rs	rust/crates/voxel-convert/tests/conversion_authority.rs	Item VOXEL_CONVERSION_MESH_IMPORT_MAX_INDICES is explicitly adapted. Source identities and metadata, plan/preview/apply requests and receipts, texture sampling, fit/origin/transform settings, and bounded model info/window readouts remain as strict serde models; evidence artifacts, global diagnostic tables, runtime dispatch, session hashes, and replay hashes are obsolete.
api:engine-rs/crates/protocol/protocol-voxel-conversion/src/lib.rs:51:VOXEL_CONVERSION_FIT_POLICIES	adapted	rust/crates/voxel-convert/src/source.rs rust/crates/voxel-convert/src/planning.rs rust/crates/voxel-convert/src/material.rs rust/crates/voxel-convert/src/query.rs	rust/crates/voxel-convert/tests/conversion_authority.rs	Item VOXEL_CONVERSION_FIT_POLICIES is explicitly adapted. Source identities and metadata, plan/preview/apply requests and receipts, texture sampling, fit/origin/transform settings, and bounded model info/window readouts remain as strict serde models; evidence artifacts, global diagnostic tables, runtime dispatch, session hashes, and replay hashes are obsolete.
api:engine-rs/crates/protocol/protocol-voxel-conversion/src/lib.rs:54:VOXEL_CONVERSION_ORIGIN_POLICIES	adapted	rust/crates/voxel-convert/src/source.rs rust/crates/voxel-convert/src/planning.rs rust/crates/voxel-convert/src/material.rs rust/crates/voxel-convert/src/query.rs	rust/crates/voxel-convert/tests/conversion_authority.rs	Item VOXEL_CONVERSION_ORIGIN_POLICIES is explicitly adapted. Source identities and metadata, plan/preview/apply requests and receipts, texture sampling, fit/origin/transform settings, and bounded model info/window readouts remain as strict serde models; evidence artifacts, global diagnostic tables, runtime dispatch, session hashes, and replay hashes are obsolete.
api:engine-rs/crates/protocol/protocol-voxel-conversion/src/lib.rs:57:VOXEL_CONVERSION_EVIDENCE_KINDS	adapted	rust/crates/voxel-convert/src/source.rs rust/crates/voxel-convert/src/planning.rs rust/crates/voxel-convert/src/material.rs rust/crates/voxel-convert/src/query.rs	rust/crates/voxel-convert/tests/conversion_authority.rs	Item VOXEL_CONVERSION_EVIDENCE_KINDS is explicitly adapted. Source identities and metadata, plan/preview/apply requests and receipts, texture sampling, fit/origin/transform settings, and bounded model info/window readouts remain as strict serde models; evidence artifacts, global diagnostic tables, runtime dispatch, session hashes, and replay hashes are obsolete.
api:engine-rs/crates/protocol/protocol-voxel-conversion/src/lib.rs:68:VOXEL_CONVERSION_DIAGNOSTIC_CODES	adapted	rust/crates/voxel-convert/src/source.rs rust/crates/voxel-convert/src/planning.rs rust/crates/voxel-convert/src/material.rs rust/crates/voxel-convert/src/query.rs	rust/crates/voxel-convert/tests/conversion_authority.rs	Item VOXEL_CONVERSION_DIAGNOSTIC_CODES is explicitly adapted. Source identities and metadata, plan/preview/apply requests and receipts, texture sampling, fit/origin/transform settings, and bounded model info/window readouts remain as strict serde models; evidence artifacts, global diagnostic tables, runtime dispatch, session hashes, and replay hashes are obsolete.
api:engine-rs/crates/protocol/protocol-voxel-conversion/src/lib.rs:89:VOXEL_CONVERSION_TEXTURE_COLOR_SPACES	adapted	rust/crates/voxel-convert/src/source.rs rust/crates/voxel-convert/src/planning.rs rust/crates/voxel-convert/src/material.rs rust/crates/voxel-convert/src/query.rs	rust/crates/voxel-convert/tests/conversion_authority.rs	Item VOXEL_CONVERSION_TEXTURE_COLOR_SPACES is explicitly adapted. Source identities and metadata, plan/preview/apply requests and receipts, texture sampling, fit/origin/transform settings, and bounded model info/window readouts remain as strict serde models; evidence artifacts, global diagnostic tables, runtime dispatch, session hashes, and replay hashes are obsolete.
api:engine-rs/crates/protocol/protocol-voxel-conversion/src/lib.rs:92:VOXEL_CONVERSION_TEXTURE_CHANNEL_LAYOUTS	adapted	rust/crates/voxel-convert/src/source.rs rust/crates/voxel-convert/src/planning.rs rust/crates/voxel-convert/src/material.rs rust/crates/voxel-convert/src/query.rs	rust/crates/voxel-convert/tests/conversion_authority.rs	Item VOXEL_CONVERSION_TEXTURE_CHANNEL_LAYOUTS is explicitly adapted. Source identities and metadata, plan/preview/apply requests and receipts, texture sampling, fit/origin/transform settings, and bounded model info/window readouts remain as strict serde models; evidence artifacts, global diagnostic tables, runtime dispatch, session hashes, and replay hashes are obsolete.
api:engine-rs/crates/protocol/protocol-voxel-conversion/src/lib.rs:95:VOXEL_CONVERSION_TEXTURE_SAMPLING_POLICIES	adapted	rust/crates/voxel-convert/src/source.rs rust/crates/voxel-convert/src/planning.rs rust/crates/voxel-convert/src/material.rs rust/crates/voxel-convert/src/query.rs	rust/crates/voxel-convert/tests/conversion_authority.rs	Item VOXEL_CONVERSION_TEXTURE_SAMPLING_POLICIES is explicitly adapted. Source identities and metadata, plan/preview/apply requests and receipts, texture sampling, fit/origin/transform settings, and bounded model info/window readouts remain as strict serde models; evidence artifacts, global diagnostic tables, runtime dispatch, session hashes, and replay hashes are obsolete.
api:engine-rs/crates/protocol/protocol-voxel-conversion/src/lib.rs:98:VOXEL_CONVERSION_TEXTURE_WRAP_POLICIES	adapted	rust/crates/voxel-convert/src/source.rs rust/crates/voxel-convert/src/planning.rs rust/crates/voxel-convert/src/material.rs rust/crates/voxel-convert/src/query.rs	rust/crates/voxel-convert/tests/conversion_authority.rs	Item VOXEL_CONVERSION_TEXTURE_WRAP_POLICIES is explicitly adapted. Source identities and metadata, plan/preview/apply requests and receipts, texture sampling, fit/origin/transform settings, and bounded model info/window readouts remain as strict serde models; evidence artifacts, global diagnostic tables, runtime dispatch, session hashes, and replay hashes are obsolete.
api:engine-rs/crates/protocol/protocol-voxel-conversion/src/lib.rs:101:VOXEL_CONVERSION_TEXTURE_MATERIAL_MODES	adapted	rust/crates/voxel-convert/src/source.rs rust/crates/voxel-convert/src/planning.rs rust/crates/voxel-convert/src/material.rs rust/crates/voxel-convert/src/query.rs	rust/crates/voxel-convert/tests/conversion_authority.rs	Item VOXEL_CONVERSION_TEXTURE_MATERIAL_MODES is explicitly adapted. Source identities and metadata, plan/preview/apply requests and receipts, texture sampling, fit/origin/transform settings, and bounded model info/window readouts remain as strict serde models; evidence artifacts, global diagnostic tables, runtime dispatch, session hashes, and replay hashes are obsolete.
api:engine-rs/crates/protocol/protocol-voxel-conversion/src/lib.rs:106:VoxelConversionMode	adapted	rust/crates/voxel-convert/src/source.rs rust/crates/voxel-convert/src/planning.rs rust/crates/voxel-convert/src/material.rs rust/crates/voxel-convert/src/query.rs	rust/crates/voxel-convert/tests/conversion_authority.rs	Item VoxelConversionMode is explicitly adapted. Source identities and metadata, plan/preview/apply requests and receipts, texture sampling, fit/origin/transform settings, and bounded model info/window readouts remain as strict serde models; evidence artifacts, global diagnostic tables, runtime dispatch, session hashes, and replay hashes are obsolete.
api:engine-rs/crates/protocol/protocol-voxel-conversion/src/lib.rs:116:VoxelConversionMeshSourceFormat	adapted	rust/crates/voxel-convert/src/source.rs rust/crates/voxel-convert/src/planning.rs rust/crates/voxel-convert/src/material.rs rust/crates/voxel-convert/src/query.rs	rust/crates/voxel-convert/tests/conversion_authority.rs	Item VoxelConversionMeshSourceFormat is explicitly adapted. Source identities and metadata, plan/preview/apply requests and receipts, texture sampling, fit/origin/transform settings, and bounded model info/window readouts remain as strict serde models; evidence artifacts, global diagnostic tables, runtime dispatch, session hashes, and replay hashes are obsolete.
api:engine-rs/crates/protocol/protocol-voxel-conversion/src/lib.rs:121:as_str	adapted	rust/crates/voxel-convert/src/source.rs rust/crates/voxel-convert/src/planning.rs rust/crates/voxel-convert/src/material.rs rust/crates/voxel-convert/src/query.rs	rust/crates/voxel-convert/tests/conversion_authority.rs	Item as_str is explicitly adapted. Source identities and metadata, plan/preview/apply requests and receipts, texture sampling, fit/origin/transform settings, and bounded model info/window readouts remain as strict serde models; evidence artifacts, global diagnostic tables, runtime dispatch, session hashes, and replay hashes are obsolete.
api:engine-rs/crates/protocol/protocol-voxel-conversion/src/lib.rs:129:as_str	adapted	rust/crates/voxel-convert/src/source.rs rust/crates/voxel-convert/src/planning.rs rust/crates/voxel-convert/src/material.rs rust/crates/voxel-convert/src/query.rs	rust/crates/voxel-convert/tests/conversion_authority.rs	Item as_str is explicitly adapted. Source identities and metadata, plan/preview/apply requests and receipts, texture sampling, fit/origin/transform settings, and bounded model info/window readouts remain as strict serde models; evidence artifacts, global diagnostic tables, runtime dispatch, session hashes, and replay hashes are obsolete.
api:engine-rs/crates/protocol/protocol-voxel-conversion/src/lib.rs:140:VoxelConversionFitPolicy	adapted	rust/crates/voxel-convert/src/source.rs rust/crates/voxel-convert/src/planning.rs rust/crates/voxel-convert/src/material.rs rust/crates/voxel-convert/src/query.rs	rust/crates/voxel-convert/tests/conversion_authority.rs	Item VoxelConversionFitPolicy is explicitly adapted. Source identities and metadata, plan/preview/apply requests and receipts, texture sampling, fit/origin/transform settings, and bounded model info/window readouts remain as strict serde models; evidence artifacts, global diagnostic tables, runtime dispatch, session hashes, and replay hashes are obsolete.
api:engine-rs/crates/protocol/protocol-voxel-conversion/src/lib.rs:147:as_str	adapted	rust/crates/voxel-convert/src/source.rs rust/crates/voxel-convert/src/planning.rs rust/crates/voxel-convert/src/material.rs rust/crates/voxel-convert/src/query.rs	rust/crates/voxel-convert/tests/conversion_authority.rs	Item as_str is explicitly adapted. Source identities and metadata, plan/preview/apply requests and receipts, texture sampling, fit/origin/transform settings, and bounded model info/window readouts remain as strict serde models; evidence artifacts, global diagnostic tables, runtime dispatch, session hashes, and replay hashes are obsolete.
api:engine-rs/crates/protocol/protocol-voxel-conversion/src/lib.rs:159:VoxelConversionOriginPolicy	adapted	rust/crates/voxel-convert/src/source.rs rust/crates/voxel-convert/src/planning.rs rust/crates/voxel-convert/src/material.rs rust/crates/voxel-convert/src/query.rs	rust/crates/voxel-convert/tests/conversion_authority.rs	Item VoxelConversionOriginPolicy is explicitly adapted. Source identities and metadata, plan/preview/apply requests and receipts, texture sampling, fit/origin/transform settings, and bounded model info/window readouts remain as strict serde models; evidence artifacts, global diagnostic tables, runtime dispatch, session hashes, and replay hashes are obsolete.
