item_id	kind	donor_path	status	capability	successor_evidence	rationale
test:ts/packages/renderer-host/src/billboard-host.test.ts:187:font_and_icon_resources_are_SHA-256_validated_cached_and_fail_with_typed_diagnostics	test	ts/packages/renderer-host/src/billboard-host.test.ts	adapted	billboard-host	render/packages/renderer-host/src/billboard-host.test.ts render/browser/renderer.browser.spec.ts	Exact donor test font and icon resources are SHA-256 validated cached and fail with typed diagnostics is explicitly adapted under billboard-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
test:ts/packages/renderer-host/src/billboard-host.test.ts:256:a_missing_billboard_host_is_isolated_after_scene_application	test	ts/packages/renderer-host/src/billboard-host.test.ts	adapted	billboard-host	render/packages/renderer-host/src/billboard-host.test.ts render/browser/renderer.browser.spec.ts	Exact donor test a missing billboard host is isolated after scene application is explicitly adapted under billboard-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/billboard-host.ts:18:interface_AshaBillboardResource	api	ts/packages/renderer-host/src/billboard-host.ts	adapted	billboard-host	render/packages/renderer-host/src/billboard-host.test.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaBillboardResource is explicitly adapted under billboard-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/billboard-host.ts:23:type_AshaBillboardResourceResolver	api	ts/packages/renderer-host/src/billboard-host.ts	adapted	billboard-host	render/packages/renderer-host/src/billboard-host.test.ts render/browser/renderer.browser.spec.ts	Exact donor api type:AshaBillboardResourceResolver is explicitly adapted under billboard-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/billboard-host.ts:27:type_AshaBillboardEntityPositionResolver	api	ts/packages/renderer-host/src/billboard-host.ts	adapted	billboard-host	render/packages/renderer-host/src/billboard-host.test.ts render/browser/renderer.browser.spec.ts	Exact donor api type:AshaBillboardEntityPositionResolver is explicitly adapted under billboard-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/billboard-host.ts:29:interface_AshaBillboardScreenProjection	api	ts/packages/renderer-host/src/billboard-host.ts	adapted	billboard-host	render/packages/renderer-host/src/billboard-host.test.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaBillboardScreenProjection is explicitly adapted under billboard-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/billboard-host.ts:38:type_AshaBillboardWorldProjector	api	ts/packages/renderer-host/src/billboard-host.ts	adapted	billboard-host	render/packages/renderer-host/src/billboard-host.test.ts render/browser/renderer.browser.spec.ts	Exact donor api type:AshaBillboardWorldProjector is explicitly adapted under billboard-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/billboard-host.ts:42:type_AshaBillboardLocalizer	api	ts/packages/renderer-host/src/billboard-host.ts	adapted	billboard-host	render/packages/renderer-host/src/billboard-host.test.ts render/browser/renderer.browser.spec.ts	Exact donor api type:AshaBillboardLocalizer is explicitly adapted under billboard-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/billboard-host.ts:48:interface_AshaBillboardElementStyle	api	ts/packages/renderer-host/src/billboard-host.ts	adapted	billboard-host	render/packages/renderer-host/src/billboard-host.test.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaBillboardElementStyle is explicitly adapted under billboard-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/billboard-host.ts:69:interface_AshaBillboardElement	api	ts/packages/renderer-host/src/billboard-host.ts	adapted	billboard-host	render/packages/renderer-host/src/billboard-host.test.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaBillboardElement is explicitly adapted under billboard-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/billboard-host.ts:76:interface_AshaBillboardContainer	api	ts/packages/renderer-host/src/billboard-host.ts	adapted	billboard-host	render/packages/renderer-host/src/billboard-host.test.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaBillboardContainer is explicitly adapted under billboard-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/billboard-host.ts:80:type_AshaBillboardElementFactory	api	ts/packages/renderer-host/src/billboard-host.ts	adapted	billboard-host	render/packages/renderer-host/src/billboard-host.test.ts render/browser/renderer.browser.spec.ts	Exact donor api type:AshaBillboardElementFactory is explicitly adapted under billboard-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/billboard-host.ts:82:type_AshaBillboardFontLoader	api	ts/packages/renderer-host/src/billboard-host.ts	adapted	billboard-host	render/packages/renderer-host/src/billboard-host.test.ts render/browser/renderer.browser.spec.ts	Exact donor api type:AshaBillboardFontLoader is explicitly adapted under billboard-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/billboard-host.ts:87:interface_AshaBillboardHostOptions	api	ts/packages/renderer-host/src/billboard-host.ts	adapted	billboard-host	render/packages/renderer-host/src/billboard-host.test.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaBillboardHostOptions is explicitly adapted under billboard-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/billboard-host.ts:97:interface_AshaBillboardFrameReceipt	api	ts/packages/renderer-host/src/billboard-host.ts	adapted	billboard-host	render/packages/renderer-host/src/billboard-host.test.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaBillboardFrameReceipt is explicitly adapted under billboard-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/billboard-host.ts:109:class_AshaBillboardHost	api	ts/packages/renderer-host/src/billboard-host.ts	adapted	billboard-host	render/packages/renderer-host/src/billboard-host.test.ts render/browser/renderer.browser.spec.ts	Exact donor api class:AshaBillboardHost is explicitly adapted under billboard-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/billboard-host.ts:124:method_AshaBillboardHost.constructor	api	ts/packages/renderer-host/src/billboard-host.ts	adapted	billboard-host	render/packages/renderer-host/src/billboard-host.test.ts render/browser/renderer.browser.spec.ts	Exact donor api method:AshaBillboardHost.constructor is explicitly adapted under billboard-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/billboard-host.ts:134:method_AshaBillboardHost.applyPresentation	api	ts/packages/renderer-host/src/billboard-host.ts	adapted	billboard-host	render/packages/renderer-host/src/billboard-host.test.ts render/browser/renderer.browser.spec.ts	Exact donor api method:AshaBillboardHost.applyPresentation is explicitly adapted under billboard-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/billboard-host.ts:153:method_AshaBillboardHost.refreshLayout	api	ts/packages/renderer-host/src/billboard-host.ts	adapted	billboard-host	render/packages/renderer-host/src/billboard-host.test.ts render/browser/renderer.browser.spec.ts	Exact donor api method:AshaBillboardHost.refreshLayout is explicitly adapted under billboard-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/billboard-host.ts:191:method_AshaBillboardHost.readout	api	ts/packages/renderer-host/src/billboard-host.ts	adapted	billboard-host	render/packages/renderer-host/src/billboard-host.test.ts render/browser/renderer.browser.spec.ts	Exact donor api method:AshaBillboardHost.readout is explicitly adapted under billboard-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/billboard-host.ts:201:method_AshaBillboardHost.cleanup	api	ts/packages/renderer-host/src/billboard-host.ts	adapted	billboard-host	render/packages/renderer-host/src/billboard-host.test.ts render/browser/renderer.browser.spec.ts	Exact donor api method:AshaBillboardHost.cleanup is explicitly adapted under billboard-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/billboard-host.ts:209:method_AshaBillboardHost.dispose	api	ts/packages/renderer-host/src/billboard-host.ts	adapted	billboard-host	render/packages/renderer-host/src/billboard-host.test.ts render/browser/renderer.browser.spec.ts	Exact donor api method:AshaBillboardHost.dispose is explicitly adapted under billboard-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
